"City","Brand_Name","Vendor_ID","Vendor_Name","Manufacturer_ID","Manufacturer_Name","Store_Name","Store_Type","SKU_Category","SKU_Name","SKU_ID","EAN","Total_Quantity","Sales_Date"
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BANASHANKARI,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,"8906181810044",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BANASHANKARI,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR - Bhadrappa Layout,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,"8906181810044",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR- Brookefield SS,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,"8906181810044",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR- Sonnenahalli New,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR- Sonnenahalli New,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-27th Main Road,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-27th Main Road,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",2.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-27th Main Road,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",2.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Anjanapura,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BANNERGHATTA,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BASAVANAPURA,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,"8906181810044",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BASAVANAPURA,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BASAVANAPURA,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BASAVANAPURA,RETAIL_STORE,Pharma & Wellness,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,e01a80d4-f251-4684-8a53-76ea939b7d50,"8906067529794",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BASAVANAPURA NETWORK 2,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,b6d5b177-dc20-49e8-8b5b-150a43fabb44,"8906181810037",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BASAVANAPURA NETWORK 2,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BASAVANAPURA NETWORK 2,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BASAVANAPURA NETWORK 2,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BASAVANAPURA NETWORK 2,RETAIL_STORE,Pharma & Wellness,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,e01a80d4-f251-4684-8a53-76ea939b7d50,"8906067529794",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BASAVANAPURA SS,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BELLANDUR - 2,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,"8906181810044",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BELLANDUR - 2,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",2.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BELLANDUR - 2,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BELLANDUR - 2,RETAIL_STORE,Pharma & Wellness,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,e01a80d4-f251-4684-8a53-76ea939b7d50,"8906067529794",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BELLANDUR-4,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BHADRAPPA LAYOUT NETWORK,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,b6d5b177-dc20-49e8-8b5b-150a43fabb44,"8906181810037",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BHADRAPPA LAYOUT NETWORK,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BROOKEFIELD,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,b6d5b177-dc20-49e8-8b5b-150a43fabb44,"8906181810037",2.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BROOKEFIELD,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",4.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BROOKEFIELD,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",2.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BTM LAYOUT NEW,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BTM LAYOUT NEW,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BTM LAYOUT NEW,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",3.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BTM Layout Network-3,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BTM Layout Network-3,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",3.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BTM-2,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,"8906181810044",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BTM-2,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BTM-2,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BTM-2,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",3.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BTM-2,RETAIL_STORE,Pharma & Wellness,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,e01a80d4-f251-4684-8a53-76ea939b7d50,"8906067529794",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BTM-3,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",3.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BTM-3,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",2.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BTM-3,RETAIL_STORE,Pharma & Wellness,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,e01a80d4-f251-4684-8a53-76ea939b7d50,"8906067529794",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Bagalakunte,RETAIL_STORE,Pharma & Wellness,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,e01a80d4-f251-4684-8a53-76ea939b7d50,"8906067529794",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Bagalur,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,"8906181810044",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Bagalur,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,b6d5b177-dc20-49e8-8b5b-150a43fabb44,"8906181810037",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Bagalur,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",2.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Bagalur,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Bagalur,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",3.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Bagalur,RETAIL_STORE,Pharma & Wellness,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,e01a80d4-f251-4684-8a53-76ea939b7d50,"8906067529794",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Balagere SS,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,"8906181810044",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Banashankari Network,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",2.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Banashankari Network,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Banjara Layout,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,"8906181810044",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Banjara Layout,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,b6d5b177-dc20-49e8-8b5b-150a43fabb44,"8906181810037",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Banjara Layout,RETAIL_STORE,Pharma & Wellness,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,e01a80d4-f251-4684-8a53-76ea939b7d50,"8906067529794",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Bannerghatta Network,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,"8906181810044",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Bannerghatta Network,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,b6d5b177-dc20-49e8-8b5b-150a43fabb44,"8906181810037",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Bannerghatta Network,RETAIL_STORE,Pharma & Wellness,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Bannerghatta Network 2,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,"8906181810044",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Bannerghatta Network 2,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,b6d5b177-dc20-49e8-8b5b-150a43fabb44,"8906181810037",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Bannerghatta SS,RETAIL_STORE,Pharma & Wellness,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",1.0,2025-01-22
Bengaluru,The Good Bug,KK-32638,SEVEN TURNS PRIVATE LIMITED,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Basavanapura Network,RETAIL_STORE,Munchies,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,"8906181810044",2.0,2025-01-22
