"Sales_Date","SKU_Name","SKU_ID","EAN","Vendor_ID","Vendor_Name","City","Brand_Name","Manufacturer_ID","Manufacturer_Name","Store_Name","SKU_Category","Quantity"
2025-01-01,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Jakkur Network,Pharma & Wellness,1.0
2025-01-01,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",KK-32638,SEVEN TURNS PRIVATE LIMITED,Hyderabad,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-PRAGATHI NAGAR,Pharma & Wellness,1.0
2025-01-01,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-Bhandup Network-2,Pharma & Wellness,1.0
2025-01-01,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-Mulund East,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Marathahalli 2,Pharma & Wellness,2.0
2025-01-01,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",KK-32638,SEVEN TURNS PRIVATE LIMITED,Chennai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,CHN-ECR,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",KK-32638,SEVEN TURNS PRIVATE LIMITED,Chennai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,CHN-Thoraipakkam New,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",KK-32638,SEVEN TURNS PRIVATE LIMITED,Hyderabad,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-APCO Colony,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",KK-32638,SEVEN TURNS PRIVATE LIMITED,Hyderabad,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-NALLAGANDLA NEW,Pharma & Wellness,2.0
2025-01-01,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-BHANDUP,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-Bhayendarpada,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-Borivali West,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-Marol Network-2,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,Mum-Parel,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BTM-2,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Brookfield Network,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Challakere,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-KALYAN NAGAR NEW,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Faridabad,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,FBD-Greenfield,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Hyderabad,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-APCO Colony,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Hyderabad,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Kavuri Hills,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Hyderabad,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Manikonda Network,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Hyderabad,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-SECUNDERABAD,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Hyderabad,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-SUCHITRA,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Hyderabad,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Secunderabad Network,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-Andheri West,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-BKC NEW,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-Bhandup Network-2,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-Borivali West,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-KOPARKHAIRNE,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-KURLA EAST,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-MIRA ROAD NEW,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-Vashi Network,Pharma & Wellness,1.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-Vile parle,Pharma & Wellness,2.0
2025-01-01,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,"0158caf9-fc39-4204-b53c-4ee08fefef41","8906181810006",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,Powai,Pharma & Wellness,1.0
2025-01-01,The Good Bug Kombucha - Apple Cinammon 300.0 MILLILITRE,f7c30335-78b0-4cb2-9893-4c2fbb49d805,"8906181810150",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BTM Layout Network-3,"Tea, Coffee & More",1.0
2025-01-01,The Good Bug Kombucha - Apple Cinammon 300.0 MILLILITRE,f7c30335-78b0-4cb2-9893-4c2fbb49d805,"8906181810150",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-HSR Layout New,"Tea, Coffee & More",1.0
2025-01-01,The Good Bug Kombucha - Apple Cinammon 300.0 MILLILITRE,f7c30335-78b0-4cb2-9893-4c2fbb49d805,"8906181810150",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-INDIRANAGAR NEW,"Tea, Coffee & More",1.0
2025-01-01,The Good Bug Kombucha - Apple Cinammon 300.0 MILLILITRE,f7c30335-78b0-4cb2-9893-4c2fbb49d805,"8906181810150",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Koramangala Network,"Tea, Coffee & More",1.0
2025-01-01,The Good Bug Kombucha - Original 350.0 MILLILITRE,"34c3b6fa-8e6f-40d4-b97d-b87b9c239af0","8906181810129",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BELLANDUR - 2,"Tea, Coffee & More",1.0
2025-01-01,The Good Bug Kombucha - Original 350.0 MILLILITRE,"34c3b6fa-8e6f-40d4-b97d-b87b9c239af0","8906181810129",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BTM Layout Network-3,"Tea, Coffee & More",1.0
2025-01-01,The Good Bug Kombucha - Original 350.0 MILLILITRE,"34c3b6fa-8e6f-40d4-b97d-b87b9c239af0","8906181810129",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Bellandur new,"Tea, Coffee & More",1.0
2025-01-01,The Good Bug Kombucha - Pineapple Basil 350.0 MILLILITRE,"6e44a67f-85b3-4e26-86ee-a3aadaf0bcbc","8906181810136",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BTM Layout Network-3,"Tea, Coffee & More",1.0
2025-01-01,The Good Bug Kombucha - Pineapple Basil 350.0 MILLILITRE,"6e44a67f-85b3-4e26-86ee-a3aadaf0bcbc","8906181810136",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-HSR Layout New,"Tea, Coffee & More",1.0
2025-01-01,The Good Bug Kombucha - Pineapple Basil 350.0 MILLILITRE,"6e44a67f-85b3-4e26-86ee-a3aadaf0bcbc","8906181810136",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-INDIRANAGAR NEW,"Tea, Coffee & More",1.0
2025-01-01,The Good Bug Kombucha - Pineapple Basil 350.0 MILLILITRE,"6e44a67f-85b3-4e26-86ee-a3aadaf0bcbc","8906181810136",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Koramangala Network,"Tea, Coffee & More",1.0
2025-01-01,The Good Bug Kombucha - Pineapple Basil 350.0 MILLILITRE,"6e44a67f-85b3-4e26-86ee-a3aadaf0bcbc","8906181810136",KK-32638,SEVEN TURNS PRIVATE LIMITED,Hyderabad,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-VIVEKANANDA NAGAR,"Tea, Coffee & More",1.0
2025-01-01,The Good Bug Kombucha - Strawberry Ginger 300.0 MILLILITRE,"2cc3a350-0744-4b60-a8a6-7f7483c16f4f","8906181810143",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-INDIRANAGAR NEW,"Tea, Coffee & More",0.0
2025-01-01,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,e01a80d4-f251-4684-8a53-76ea939b7d50,"8906067529794",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Peenya New,Pharma & Wellness,1.0
2025-01-01,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,e01a80d4-f251-4684-8a53-76ea939b7d50,"8906067529794",KK-32638,SEVEN TURNS PRIVATE LIMITED,Chennai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,CHN-KK NAGAR NETWORK,Pharma & Wellness,1.0
2025-01-01,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,e01a80d4-f251-4684-8a53-76ea939b7d50,"8906067529794",KK-32638,SEVEN TURNS PRIVATE LIMITED,Chennai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,CHN-TNHB Layout,Pharma & Wellness,1.0
2025-01-01,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,e01a80d4-f251-4684-8a53-76ea939b7d50,"8906067529794",KK-32638,SEVEN TURNS PRIVATE LIMITED,Faridabad,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,FBD-Greenfield,Pharma & Wellness,1.0
2025-01-01,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,e01a80d4-f251-4684-8a53-76ea939b7d50,"8906067529794",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-Virar,Pharma & Wellness,1.0
2025-01-02,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR - Bhadrappa Layout,Pharma & Wellness,1.0
2025-01-02,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Bellandur-5,Pharma & Wellness,1.0
2025-01-02,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",KK-32638,SEVEN TURNS PRIVATE LIMITED,Hyderabad,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-KONDAPUR NETWORK 2,Pharma & Wellness,1.0
2025-01-02,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",KK-32638,SEVEN TURNS PRIVATE LIMITED,Hyderabad,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,HYD-Moosapet Network 2,Pharma & Wellness,1.0
2025-01-02,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-KOPARKHAIRNE,Pharma & Wellness,1.0
2025-01-02,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-Kalyan,Pharma & Wellness,1.0
2025-01-02,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-Kandivali West New,Pharma & Wellness,1.0
2025-01-02,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,"8906067529763",KK-32638,SEVEN TURNS PRIVATE LIMITED,Mumbai,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,MUM-Nalasopara,Pharma & Wellness,1.0
2025-01-02,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-BTM LAYOUT NEW,Pharma & Wellness,1.0
2025-01-02,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-INDIRANAGAR NEW,Pharma & Wellness,1.0
2025-01-02,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-JAYANAGAR New,Pharma & Wellness,1.0
2025-01-02,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-KALYAN NAGAR NEW,Pharma & Wellness,1.0
2025-01-02,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-Malagala,Pharma & Wellness,1.0
2025-01-02,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,f6e64c19-b02c-42ec-98b9-837c169f1ae6,"8906067529756",KK-32638,SEVEN TURNS PRIVATE LIMITED,Bengaluru,The Good Bug,"2341a381-fc63-4d0f-88b6-cab474c44ed1",Sundyota Numadis Probioceuticals Pvt. Ltd.,BLR-RICHMOND TOWN,Pharma & Wellness,1.0
